417	SRR4074260_23	Italy	2013
418	SRR4074260_24	Italy	2013
419	SRR4074260_25	Italy	2013
420	SRR4074260_26	Italy	2013
421	SRR4074260_27	Italy	2013
422	SRR4074260_28	Italy	2013
423	SRR4074260_29	Italy	2013
424	SRR4074260_30	Italy	2013
425	SRR4074260_31	Italy	2013
426	SRR4074260_32	Italy	2013
427	SRR4074260_33	Italy	2013
428	SRR4074260_34	Italy	2013
429	SRR4074260_35	Italy	2013
430	SRR4074260_36	Italy	2013
431	SRR4074260_37	Italy	2013
432	SRR4074260_38	Italy	2013
433	SRR4074260_39	Italy	2013
434	SRR4074260_40	Italy	2013
435	SRR4074260_41	Italy	2013
436	SRR4074260_42	Italy	2013
437	SRR4074260_43	Italy	2013
438	SRR4074260_44	Italy	2013
439	SRR4074260_45	Italy	2013
440	SRR4074260_46	Italy	2013
441	SRR4074260_47	Italy	2013
442	SRR4074260_48	Italy	2013
443	SRR4074260_49	Italy	2013
444	SRR4074260_50	Italy	2013
445	SRR4074260_51	Italy	2013
446	SRR4074260_52	Italy	2013
447	SRR4074260_53	Italy	2013
448	SRR4074260_54	Italy	2013
449	SRR4074260_55	Italy	2013
450	SRR4074260_56	Italy	2013
451	SRR4074260_57	Italy	2013
452	SRR4074260_58	Italy	2013
453	SRR4074260_59	Italy	2013
454	SRR4074260_60	Italy	2013
455	SRR4074260_61	Italy	2013
456	SRR4074260_62	Italy	2013
457	SRR4074260_63	Italy	2013
458	SRR4074260_64	Italy	2013
459	SRR4074260_65	Italy	2013
460	SRR4074260_66	Italy	2013
461	SRR4074260_67	Italy	2013
462	SRR4074260_68	Italy	2013
463	SRR4074260_69	Italy	2013
464	SRR4074260_70	Italy	2013
465	SRR4074260_71	Italy	2013
466	SRR4074260_72	Italy	2013
467	SRR4074260_73	Italy	2013
468	SRR4074260_74	Italy	2013
469	SRR4074260_75	Italy	2013
470	SRR4074260_76	Italy	2013
471	SRR4074260_77	Italy	2013
472	SRR4074260_78	Italy	2013
473	SRR4074260_79	Italy	2013
474	SRR4074260_80	Italy	2013
475	SRR4074260_81	Italy	2013
476	SRR4074260_82	Italy	2013
477	SRR4074260_83	Italy	2013
478	SRR4074260_84	Italy	2013
479	SRR4074260_85	Italy	2013
480	SRR4074260_86	Italy	2013
481	SRR4074260_87	Italy	2013
482	SRR4074260_88	Italy	2013
483	SRR4074260_89	Italy	2013
484	SRR4074260_90	Italy	2013
485	SRR4074260_91	Italy	2013
486	SRR4074260_92	Italy	2013
487	SRR4074260_93	Italy	2013
488	SRR4074260_94	Italy	2013
489	SRR4074260_95	Italy	2013
490	SRR4074260_96	Italy	2013
491	SRR4074260_97	Italy	2013
492	SRR4074260_98	Italy	2013
493	SRR4074260_99	Italy	2013
494	SRR4074260_100	Italy	2013
495	ERR1190705_1	China	2014
496	ERR1190705_2	China	2014
497	ERR479385_1	France	2004/2006
498	ERR479385_2	France	2004/2006
499	ERR479385_3	France	2004/2006
500	ERR479385_4	France	2004/2006
501	ERR479385_5	France	2004/2006
502	ERR479385_6	France	2004/2006
503	ERR479385_7	France	2004/2006
504	ERR479385_8	France	2004/2006
505	SRR1616987_1	Germany	15-Nov-2012
