sampleid	Brouns_B.20151106	Cinek_bin11_primerB.20151120	Cinek_bin13_primerB.20151120	Cinek_bin14_primerB.20151120	Cinek_bin15_primerB.20151120	Cinek_bin16_primerB.20151120	Cinek_bin57_primerB.20151120	Decewicz_Dziewit_Lodz_Bseq1.20160126	Decewicz_Dziewit_Lodz_Bseq1.20160303	Decewicz_Dziewit_Lodz_Bseq2.20160303	Decewicz_Dziewit_Lodz_Bseq3.20160303	Decewicz_Dziewit_Lodz_Bseq4.20160303	Decewicz_Dziewit_Lodz_Bseq5.20160303	Decewicz_Dziewit_Oswiecim_Bseq1.20160126	Decewicz_Dziewit_Oswiecim_Bseq1.20160303	Decewicz_Dziewit_Oswiecim_Bseq2.20160126	Decewicz_Dziewit_Oswiecim_Bseq2.20160303	Decewicz_Dziewit_Oswiecim_Bseq3.20160126	Decewicz_Dziewit_Oswiecim_Bseq3.20160303	Decewicz_Dziewit_Oswiecim_Bseq4.20160126	Decewicz_Dziewit_Oswiecim_Bseq4.20160303	Decewicz_Dziewit_Oswiecim_Bseq5.20160303	Decewicz_Dziewit_Warsaw_Bseq1.20160126	Decewicz_Dziewit_Warsaw_Bseq1.20160303	Decewicz_Dziewit_Warsaw_Bseq2.20160303	Decewicz_Dziewit_Warsaw_Bseq3.20160303	Decewicz_Dziewit_Wyszkow_Bseq1.20160126	Decewicz_Dziewit_Wyszkow_Bseq1.20160303	Decewicz_Dziewit_Wyszkow_Bseq2.20160126	Decewicz_Dziewit_Wyszkow_Bseq2.20160303	Decewicz_Dziewit_Wyszkow_Bseq3.20160126	Decewicz_Dziewit_Wyszkow_Bseq3.20160303	Decewicz_Dziewit_Wyszkow_Bseq4.20160126	Decewicz_Dziewit_Wyszkow_Bseq4.20160303	Decewicz_Dziewit_Wyszkow_Bseq5.20160126	Decewicz_Dziewit_Wyszkow_Bseq5.20160303	Desnues_sewage27_primerB.20151217	DiazMunoz_Davis1_B	DiazMunoz_Davis3_B	DiazMunoz_NYC_B	Edwards_B.20151012.S1	Edwards_B.20151012.S2	Edwards_B.20151012.S3	Edwards_B.20151012.S4	Edwards_B.20151209.S1	Edwards_B.20151209.S2	Edwards_B.20151209.S3	Edwards_B.20151209.S4	Fineran_Dunedin_B	Fineran_Greymouth_B	Mazankova_primerB_1.20151201	Mazankova_primerB_10.20151201	Mazankova_primerB_12.20151201	Mazankova_primerB_13.20151201	Mazankova_primerB_14.20151201	Mazankova_primerB_15.20151201	Mazankova_primerB_16.20151201	Mazankova_primerB_17.20151201	Mazankova_primerB_18.20151201	Mazankova_primerB_19.20151201	Mazankova_primerB_2.20151201	Mazankova_primerB_23.20151201	Mazankova_primerB_3.20151201	Mazankova_primerB_4.20151201	Mazankova_primerB_5.20151201	Mazankova_primerB_6.20151201	Mazankova_primerB_9.20151201	Muniesa_1.1_Gav_primerB.201510	Muniesa_E13_Gav_primerB.201405	Muniesa_E14_ElPratdeLlobregat_primerB.201401	Muniesa_E1_Gav_primerB.201510	Muniesa_E23_Gav_primerB.201406	Muniesa_E2_Gav_primerB.201510	Muniesa_E32_Girona_primerB.201505	Muniesa_E4_Gav_primerB.201311	Muniesa_E7_Gav_primerB.201401	Muniesa_E8_ElPratdeLlobregat_primerB.201401	Nigro_B.20161212.SandIsland	Nigro_B.20161212.Waianae	Qimron_Jericho_B_20151202	Qimron_Qalqilyah_B_20151202	Qimron_Ramallah_B_20151202	Qimron_Salfit_B_20151202	Raya_B.20160414	Santos_B13.20160225	Santos_B21.20160225	Santos_B24.20160225	Strain_primerB.20151215	Tyakht_Nov_282_B	Tyakht_Nov_285_B	Tyakht_Nov_287_B	Tyakht_OM_178_B	Tyakht_SAR_275_B	Zambrano_B.20160412.s1	crAssphage_B
Santos_B13.20160225	1897.51233619	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	1322.64397022	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	19223.243633	19602.7071364	2162.14834515	2495.83642276	2351.2772078	2162.14834515	2199.51270685	2336.0517568	2294.01297213	2249.69632329	2491.09094586	2336.0517568	2336.37347766	2240.03960116	2249.69632329	2199.51270685	2491.09094586	2162.14834515	2246.47836793	992.812346778	992.812346778	1001.17856847	992.812346778	992.812346778	992.812346778	1010.09613163	992.812346778	992.812346778	1001.17856847	12588.5837405	12588.7992972	4083.12787523	4027.03022097	4058.38720892	4049.59110507	9604.30288402	0	0.0	0.0	1464.50115843	6680.8326402	6680.8326402	6680.8326402	6106.70934887	4441.81449836	7520.51611079	4409.37625355
Santos_B21.20160225	1897.51233619	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	1322.64397022	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	19223.243633	19602.7071364	2162.14834515	2495.83642276	2351.2772078	2162.14834515	2199.51270685	2336.0517568	2294.01297213	2249.69632329	2491.09094586	2336.0517568	2336.37347766	2240.03960116	2249.69632329	2199.51270685	2491.09094586	2162.14834515	2246.47836793	992.812346778	992.812346778	1001.17856847	992.812346778	992.812346778	992.812346778	1010.09613163	992.812346778	992.812346778	1001.17856847	12588.5837405	12588.7992972	4083.12787523	4027.03022097	4058.38720892	4049.59110507	9604.30288402	0.0	0	0.0	1464.50115843	6680.8326402	6680.8326402	6680.8326402	6106.70934887	4441.81449836	7520.51611079	4409.37625355
Santos_B24.20160225	1897.51233619	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	3387.57713427	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2635.39922465	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2568.85304261	2763.44352384	2763.44352384	2763.44352384	2763.44352384	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	2802.2212285	1322.64397022	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	19223.243633	19602.7071364	2162.14834515	2495.83642276	2351.2772078	2162.14834515	2199.51270685	2336.0517568	2294.01297213	2249.69632329	2491.09094586	2336.0517568	2336.37347766	2240.03960116	2249.69632329	2199.51270685	2491.09094586	2162.14834515	2246.47836793	992.812346778	992.812346778	1001.17856847	992.812346778	992.812346778	992.812346778	1010.09613163	992.812346778	992.812346778	1001.17856847	12588.5837405	12588.7992972	4083.12787523	4027.03022097	4058.38720892	4049.59110507	9604.30288402	0.0	0.0	0	1464.50115843	6680.8326402	6680.8326402	6680.8326402	6106.70934887	4441.81449836	7520.51611079	4409.37625355
Strain_primerB.20151215	987.217308067	2211.95149564	2211.95149564	2211.95149564	2211.95149564	2211.95149564	2211.95149564	1903.19002887	1903.19002887	1903.19002887	1903.19002887	1903.19002887	1903.19002887	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1947.55658933	1998.33241131	1998.33241131	1998.33241131	1998.33241131	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	2025.27033494	1410.7831327	8062.1374522	8062.1374522	5004.89848994	8303.20145268	8320.12165169	8313.99664952	8303.4344673	8303.20145268	8320.12165169	8313.99664952	8303.4344673	19351.3914334	18975.3502532	1549.4856369	1901.68375124	1793.33478725	1549.4856369	1652.2202784	1773.58676123	1624.05017986	1567.8047621	1883.0136401	1773.58676123	1773.87128838	1605.11272421	1567.8047621	1652.2202784	1883.0136401	1549.4856369	1611.27216443	1421.29698458	1421.29698458	1423.6344069	1421.29698458	1421.29698458	1421.29698458	1420.52685271	1421.29698458	1421.29698458	1423.6344069	11351.8171023	11347.4483037	4178.45458526	4120.51963883	4157.24698407	4142.34900503	10777.085657	1464.50115843	1464.50115843	1464.50115843	0	5599.50848578	5599.50848578	5599.50848578	5100.85530039	3675.50624352	7946.51748792	5826.6677453
Tyakht_Nov_282_B	4808.20858585	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	5463.20476762	9355.39890011	9355.39890011	9142.12300123	10039.2082452	10046.0711366	10034.3201998	10033.8138242	10039.2082452	10046.0711366	10034.3201998	10033.8138242	13907.2462883	13666.8705283	4538.38957324	4242.98093214	4385.20257046	4538.38957324	4522.91695488	4396.77902146	4402.61101288	4442.15699581	4241.33445656	4396.77902146	4396.4813123	4460.97933808	4442.15699581	4522.91695488	4241.33445656	4538.38957324	4454.93580456	5818.99644143	5818.99644143	5811.74658245	5818.99644143	5818.99644143	5818.99644143	5800.94666298	5818.99644143	5818.99644143	5811.74658245	9791.11730088	9761.65312209	4472.31614631	4474.07809348	4484.08927512	4469.53878027	16274.0018467	6680.8326402	6680.8326402	6680.8326402	5599.50848578	0	0.0	0.0	655.098655661	2443.62645475	13042.3144268	9537.90728354
Tyakht_Nov_285_B	4808.20858585	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	5463.20476762	9355.39890011	9355.39890011	9142.12300123	10039.2082452	10046.0711366	10034.3201998	10033.8138242	10039.2082452	10046.0711366	10034.3201998	10033.8138242	13907.2462883	13666.8705283	4538.38957324	4242.98093214	4385.20257046	4538.38957324	4522.91695488	4396.77902146	4402.61101288	4442.15699581	4241.33445656	4396.77902146	4396.4813123	4460.97933808	4442.15699581	4522.91695488	4241.33445656	4538.38957324	4454.93580456	5818.99644143	5818.99644143	5811.74658245	5818.99644143	5818.99644143	5818.99644143	5800.94666298	5818.99644143	5818.99644143	5811.74658245	9791.11730088	9761.65312209	4472.31614631	4474.07809348	4484.08927512	4469.53878027	16274.0018467	6680.8326402	6680.8326402	6680.8326402	5599.50848578	0.0	0	0.0	655.098655661	2443.62645475	13042.3144268	9537.90728354
Tyakht_Nov_287_B	4808.20858585	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	5463.20476762	9355.39890011	9355.39890011	9142.12300123	10039.2082452	10046.0711366	10034.3201998	10033.8138242	10039.2082452	10046.0711366	10034.3201998	10033.8138242	13907.2462883	13666.8705283	4538.38957324	4242.98093214	4385.20257046	4538.38957324	4522.91695488	4396.77902146	4402.61101288	4442.15699581	4241.33445656	4396.77902146	4396.4813123	4460.97933808	4442.15699581	4522.91695488	4241.33445656	4538.38957324	4454.93580456	5818.99644143	5818.99644143	5811.74658245	5818.99644143	5818.99644143	5818.99644143	5800.94666298	5818.99644143	5818.99644143	5811.74658245	9791.11730088	9761.65312209	4472.31614631	4474.07809348	4484.08927512	4469.53878027	16274.0018467	6680.8326402	6680.8326402	6680.8326402	5599.50848578	0.0	0.0	0	655.098655661	2443.62645475	13042.3144268	9537.90728354
Tyakht_OM_178_B	4260.52810229	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	4861.37351314	9591.31964988	9591.31964988	8969.80823848	10245.8449552	10254.2842145	10242.8050954	10240.9717456	10245.8449552	10254.2842145	10242.8050954	10240.9717456	14442.7555014	14223.9705196	3949.86464252	3639.84163413	3783.62722154	3949.86464252	3926.1802957	3796.2711437	3815.69868675	3858.19455415	3639.97374813	3796.2711437	3795.96490526	3871.98910704	3858.19455415	3926.1802957	3639.97374813	3949.86464252	3865.74088483	5218.41130354	5218.41130354	5210.9466271	5218.41130354	5218.41130354	5218.41130354	5200.19599366	5218.41130354	5218.41130354	5210.9466271	10335.7493571	10307.4794072	3837.36955758	3836.76791659	3848.21409667	3833.11703935	15664.5031485	6106.70934887	6106.70934887	6106.70934887	5100.85530039	655.098655661	655.098655661	655.098655661	0	1796.23145072	12758.3404319	8884.4705119
Tyakht_SAR_275_B	2724.42047528	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1758.58150911	1834.77676423	1834.77676423	1834.77676423	1834.77676423	1834.77676423	1834.77676423	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1875.31466603	1716.26048925	1716.26048925	1716.26048925	1716.26048925	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	1682.11696302	3145.04668935	9948.74987157	9948.74987157	8253.1922111	10486.3200383	10498.7872286	10488.6796683	10483.1794666	10486.3200383	10498.7872286	10488.6796683	10483.1794666	15994.1056773	15839.7510344	2293.8720768	1947.00679342	2091.10959052	2293.8720768	2244.58818952	2106.78765692	2170.46463693	2221.04962691	1953.0790797	2106.78765692	2106.46383608	2217.472132	2221.04962691	2244.58818952	1953.0790797	2293.8720768	2210.79387417	3500.44284953	3500.44284953	3492.5439458	3500.44284953	3500.44284953	3500.44284953	3482.04689295	3500.44284953	3500.44284953	3492.5439458	11612.6290606	11589.2589662	2331.16947138	2311.36975833	2333.85527287	2315.25686757	13888.4845587	4441.81449836	4441.81449836	4441.81449836	3675.50624352	2443.62645475	2443.62645475	2443.62645475	1796.23145072	0	11612.6263167	7148.67098777
Zambrano_B.20160412.s1	8921.3742808	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9971.77289366	9838.83802331	9838.83802331	9838.83802331	9838.83802331	9838.83802331	9838.83802331	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9855.26229849	9941.0003064	9941.0003064	9941.0003064	9941.0003064	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	9969.5283389	8803.40464764	6100.31280772	6100.31280772	4011.2625786	5464.74291107	5473.8263633	5482.65785239	5472.05267545	5464.74291107	5473.8263633	5482.65785239	5472.05267545	12332.4883034	12381.094334	9432.05965111	9797.56702409	9668.69160462	9432.05965111	9513.68872403	9649.72298265	9532.41469509	9476.95177334	9783.16819244	9649.72298265	9650.04054536	9500.06775364	9476.95177334	9513.68872403	9783.16819244	9432.05965111	9506.71149716	8504.92162416	8504.92162416	8513.19453749	8504.92162416	8504.92162416	8504.92162416	8521.24095496	8504.92162416	8504.92162416	8513.19453749	9183.92373735	9215.47136567	11555.0059144	11501.9926689	11529.8372176	11523.921858	4663.00633297	7520.51611079	7520.51611079	7520.51611079	7946.51748792	13042.3144268	13042.3144268	13042.3144268	12758.3404319	11612.6263167	0	8243.55433559
crAssphage_B	5830.63238215	7132.25045765	7132.25045765	7132.25045765	7132.25045765	7132.25045765	7132.25045765	6032.90871416	6032.90871416	6032.90871416	6032.90871416	6032.90871416	6032.90871416	5860.90108387	5860.90108387	5860.90108387	5860.90108387	5860.90108387	5860.90108387	5860.90108387	5860.90108387	5860.90108387	6142.29771322	6142.29771322	6142.29771322	6142.29771322	6178.92379219	6178.92379219	6178.92379219	6178.92379219	6178.92379219	6178.92379219	6178.92379219	6178.92379219	6178.92379219	6178.92379219	4844.96251346	12705.3137621	12705.3137621	8669.78065407	12507.1006677	12524.1099319	12525.40198	12511.7491828	12507.1006677	12524.1099319	12525.40198	12511.7491828	14830.8345096	15211.9327184	5678.47043181	5794.70978798	5691.29181174	5678.47043181	5621.37677437	5690.68649368	5796.13358599	5789.49852568	5809.97305245	5690.68649368	5690.85670725	5734.27890924	5789.49852568	5621.37677437	5809.97305245	5678.47043181	5737.28254238	4598.55835777	4598.55835777	4601.07414834	4598.55835777	4598.55835777	4598.55835777	4609.46305417	4598.55835777	4598.55835777	4601.07414834	16647.1954644	16660.6772728	5140.37911936	5126.23177422	5124.01088741	5135.28400439	7172.32408442	4409.37625355	4409.37625355	4409.37625355	5826.6677453	9537.90728354	9537.90728354	9537.90728354	8884.4705119	7148.67098777	8243.55433559	0
