SRR ID	A_read_depth	A_strains	B_read_depth	B_strains	C_read_depth	C_strains
SRR1491032	0.0758258	0	0.0435424	0	0	0
SRR1491039	0.0758258	0	0	0	0.163035	0
SRR1491403	0.0758258	0	0	0	0	0
SRR1491444	0.0758258	0	0.223616	0	0.163035	0
SRR1493052	0.0758258	0	0.0745387	0	0	0
SRR1565738	0.0758258	0	0	0	0	0
SRR1569933	0.0758258	0	0	0	0	0
SRR1757111	0.0758258	0	0.141697	0	0	0
SRR1764987	0.0758258	0	0	0	0	0
SRR1765187	0.0758258	0	0.149077	0	0	0
SRR1765306	0.0758258	0	0.223616	0	0.244552	0
SRR1765330	0.0758258	0	0.149077	0	0	0
SRR1765349	0.0758258	0	0.149077	0	0	0
SRR1765362	0.0758258	0	0	0	0	0
SRR1765364	0.0758258	0	0.0678967	0	0.163035	0
SRR1765365	0.0758258	0	0.0745387	0	0	0
SRR1765397	0.0758258	0	0.0708487	0	0	0
SRR1765405	0.0758258	0	0.0738007	0	0.104116	0
SRR1765410	0.0758258	0	0	0	0.163035	0
SRR1765411	0.0758258	0	0	0	0	0
SRR1765412	0.0758258	0	0	0	0	0
SRR1765440	0.0758258	0	0.149077	0	0	0
SRR1765449	0.0758258	0	0	0	0	0
SRR1765473	0.0758258	0	0	0	0.0581114	0
SRR1765499	0.0758258	0	0.447232	0	0.305892	0
SRR1765507	0.0758258	0	0.447232	0	0.221146	0
SRR1765551	0.0758258	0	0	0	0	0
SRR1765553	0.0758258	0	0	0	0.163035	0
SRR1765563	0.0758258	0	0.149077	0	0.163035	0
SRR1765564	0.0758258	0	0	0	0	0
SRR1765568	0.0758258	0	0	0	0.244552	0
SRR1765621	0.0758258	0	0.0745387	0	0	0
SRR1909607	0.0758258	0	0	0	0	0
SRR1915766	0.0758258	0	0	0	0	0
SRR1916016	0.0758258	0	0	0	0.163035	0
SRR1918917	0.0758258	0	0.223616	0	0	0
SRR1980228	0.0758258	0	0	0	0	0
SRR1980373	0.0758258	0	0	0	0	0
SRR1980484	0.0758258	0	0	0	0	0
SRR1980504	0.0758258	0	0	0	0	0
SRR2062635	0.0758258	0	0.0745387	0	0	0
SRR2155339	0.0758258	0	0	0	0.326069	0
SRR2155370	0.0758258	0	0.119557	0	0.163035	0
SRR2225744	0.0758258	0	0	0	0	0
SRR2228762	0.0758258	0	0.0605166	0	0	0
SRR2250362	0.0758258	0	0	0	0	0
SRR3184338	0.0758258	0	0	0	0.163035	0
SRR4032537	0.0758258	0	0.278967	0	0.448749	0
SRR4032538	0.0758258	0	0.232472	2	0.364003	0
SRR4305220	0.0758258	0	0	0	0	0
SRR4305247	0.0758258	0	0	0	0.0815174	0
SRR4305271	0.0758258	0	0	0	0	0
SRR4305460	0.0758258	0	0	0	0	0
SRR4305473	0.0758258	0	0.0302583	0	0	0
SRR4408058	0.0758258	0	0	0	0.1477	0
SRR4408071	0.0758258	0	0.149077	0	0	0
SRR4408105	0.0758258	0	0.0487085	0	0	0
SRR527909	0.0758258	0	0	0	0.0815174	0
SRR527930	0.0758258	0	0.0538745	0	0.0815174	0
SRR527936	0.0758258	0	0	0	0	0
SRR527952	0.0758258	0	0	0	0	0
SRR528033	0.0758258	0	0	0	0	0
SRR528043	0.0758258	0	0	0	0	0
SRR528077	0.0758258	0	0	0	0	0
SRR528088	0.0758258	0	0	0	0	0
SRR528106	0.0758258	0	0	0	0	0
SRR528107	0.0758258	0	0	0	0	0
SRR528225	0.0758258	0	0	0	0.0524617	0
SRR528259	0.0758258	0	0.149077	0	0	0
SRR528268	0.0758258	0	0	0	0	0
SRR528273	0.0758258	0	0	0	0	0
SRR528274	0.0758258	0	0	0	0	0
SRR528286	0.0758258	0	0	0	0	0
SRR528296	0.0758258	0	0	0	0	0
SRR528305	0.0758258	0	0	0	0	0
SRR528313	0.0758258	0	0	0	0.242938	0
SRR528394	0.0758258	0	0	0	0	0
SRR528417	0.0758258	0	0	0	0.163035	0
SRR528465	0.0758258	0	0	0	0	0
SRR528483	0.0758258	0	0	0	0	0
SRR528514	0.0758258	0	0	0	0	0
SRR528522	0.0758258	0	0	0	0	0
SRR532275	0.0758258	0	0	0	0	0
SRR532335	0.0758258	0	0.577122	0	0.290557	2
SRR532558	0.0758258	0	0	0	0	0
SRR532906	0.0758258	0	0.0339483	0	0	0
SRR533549	0.0758258	0	0	0	0	0
SRR533832	0.0758258	0	0	0	0	0
SRR533877	0.0758258	0	0	0	0	0
SRR537775	0.0758258	0	0	0	0	0
SRR537777	0.0758258	0	0	0	0.362389	0
SRR537823	0.0758258	0	0	0	0	0
SRR539816	0.0758258	0	0	0	0	0
SRR539923	0.0758258	0	0.597786	0	0.652139	0
SRR540732	0.0758258	0	0.0612546	0	0	0
SRR540928	0.0758258	0	0.0745387	0	0	0
SRR541077	0.0758258	0	0	0	0	0
SRR541082	0.0758258	0	0	0	0.0815174	0
SRR545405	0.0758258	0	0	0	0	0
SRR545445	0.0758258	0	0	0	0	0
SRR549466	0.0758258	0	0	0	0	0
SRR549655	0.0758258	0	0	0	0	0
SRR549669	0.0758258	0	0	0	0	0
SRR961849	0.0758258	0	0	0	0.0782889	0
SRR1804331	0.0765766	0	0	0	0.0807103	0
SRR533332	0.0765766	0	0	0	0.271186	0
SRR541302	0.0773273	0	0.149077	0	0.163035	0
ERR1297816	0.0780781	0	0	0	0.0799031	0
SRR3313042	0.0780781	0	0.142435	0	0.155771	0
SRR540821	0.0780781	0	0	0	0	0
SRR2726667	0.0788288	0	0	0	0	0
SRR1491072	0.0795796	0	0.149077	0	0	0
SRR1804329	0.0810811	0	0.147601	0	0.322841	0
SRR528368	0.0810811	0	0	0	0	0
ERR525769	0.0818318	0	0.0738007	0	0.0807103	0
SRR3187098	0.0825826	0	0	0	0	0
SRR2175670	0.0833333	0	0.666421	0	0.820823	0
ERR210377	0.0840841	0	0.0516605	0	0.112994	0
ERR1137326	0.0848348	0	0.115129	0	0	0
ERR321258	0.0855856	0	0.0833948	0	0	0
SRR532408	0.0855856	0	0	0	0	0
SRR2565922	0.0863363	0	0	0	0.363196	0
ERR479381	0.0870871	0	0	0	0	0
ERR528302	0.0870871	0	0	0	0.0653753	0
ERR210747	0.0878378	0	0	0	0	0
SRR1765465	0.0878378	0	0.148339	0	0.163035	0
ERR480929	0.0885886	0	0	0	0.0750605	0
ERR748360	0.0885886	0	0.277491	0	0.131558	0
SRR1491687	0.0900901	0	0	0	0.156578	0
ERR209981	0.0930931	0	0.0332103	0	0.180791	0
SRR540899	0.0930931	0	0.447232	0	0.242938	0
SRR1719984	0.0930931	0	0	0	0	0
ERR1190781	0.0938438	0	0.141697	0	0.00645682	0
SRR2183672	0.0938438	0	0.147601	0	0.121065	0
SRR3993052	0.0938438	0	0.101107	0	0.448749	0
SRR4305465	0.0945946	0	0.161624	0	0.117837	0
SRR533125	0.0953453	0	0	0	0	0
SRR1201555	0.0975976	0	0.149077	0	0.0782889	0
ERR589788	0.0975976	0	0	0	0.181598	0
DRR042568	0.0983483	0	0	0	0	0
ERR210518	0.0983483	0	0.0509225	0	0	0
ERR527066	0.0983483	0	0.220664	0	0.0807103	0
ERR589752	0.0983483	0	0.294465	0	0	0
SRR2938427	0.0983483	0	0	0	0.110573	0
SRR534438	0.0983483	0	0	0	0	0
ERR011314	0.0990991	0	0.0523985	0	0	0
ERR748464	0.0990991	0	0.130627	0	0.236481	0
SRR4032479	0.0990991	0	0.0745387	0	0.0815174	0
ERR480523	0.0998498	0	0.0664207	0	0	0
SRR1757178	0.0998498	0	0	0	0	0
ERR480472	0.100601	0	0.0656827	0	0.0718321	0
SRR2940965	0.100601	0	0	0	0.257466	0
SRR533787	0.100601	0	0.228782	0	0.163035	0
ERR480473	0.101351	0	0.0937269	0	0.0774818	0
ERR480631	0.101351	0	0.298893	0	0.385795	0
ERR210155	0.102102	0	0	0	0	0
ERR1293200	0.102853	0	0	0	0.221953	0
ERR210365	0.103604	0	0.0494465	0	0	0
SRR1031330	0.103604	0	0.0745387	0	0	0
SRR533824	0.103604	0	0	0	0	0
ERR479191	0.104354	0	0.0538745	0	0.381759	0
SRR413723	0.104354	0	0.122509	0	0	0
SRR541254	0.104354	0	0	0	0	0
ERR209575	0.105105	0	0	0	0.112994	2
SRR2938229	0.105105	0	0.286347	0	0.22841	0
ERR209592	0.105856	0	0	0	0.113801	0
ERR209636	0.105856	0	0.0509225	0	0	0
ERR209649	0.105856	0	0	0	0	0
SRR1215657	0.105856	0	0.0745387	0	0	0
ERR209404	0.106607	0	0.0516605	0	0.229217	0
ERR210044	0.106607	0	0.0531365	0	0	0
ERR210510	0.106607	0	0	0	0	0
SRR2938160	0.106607	0	0	0	0	0
SRR2938323	0.106607	0	0	0	0.0306699	0
SRR2938596	0.106607	0	0	0	0	0
SRR2938601	0.106607	0	0.164576	0	0.5795	0
SRR2938608	0.106607	0	0	0	0	0
SRR2938616	0.106607	0	0	0	0.156578	0
SRR527944	0.106607	0	0.0464945	0	0	0
ERR1018282	0.107357	0	0.0738007	0	0.374496	0
ERR480684	0.107357	0	0.246494	0	0.124294	0
ERR209728	0.108108	0	0	0	0	0
ERR210415	0.108108	0	0.106273	0	0.116223	0
ERR748288	0.108859	0	0	0	0	0
ERR1137726	0.10961	0	0.110701	0	0.239709	0
ERR210485	0.10961	0	0.0523985	0	0.207425	0
SRR2565818	0.10961	0	0.110701	0	0.481033	0
ERR1293199	0.11036	0	0	0	0.1364	0
ERR480540	0.11036	0	0	0	0	0
SRR1804175	0.11036	0	0.228044	0	0.519774	0
SRR3191664	0.11036	0	0.0745387	0	0.241324	0
ERR1137889	0.111111	0	0.0553506	0	0	0
ERR209688	0.111111	0	0.0922509	0	0.201776	0
ERR210300	0.111111	0	0.101107	0	0.238902	0
ERR210623	0.111111	0	0.195572	0	0.405973	0
ERR321414	0.111111	0	0	0	0.238902	0
ERR321451	0.111111	0	0	0	0	0
ERR748344	0.111111	0	0.00295203	0	0.0734463	0
SRR2566004	0.111111	0	0.0199262	0	0	0
SRR341621	0.111111	0	0.109225	0	0.161421	0
ERR1578695	0.111111	0	0.250923	0	0.91929	2
ERR688508	0.111862	0	0.156458	0	0.0774818	0
SRR1761761	0.111862	0	0.0560886	0	0.0274415	0
ERR1297443	0.112613	0	0.239114	0	0	0
ERR414539	0.112613	0	0.0627306	0	0.388216	2
SRR2107212	0.112613	0	0	0	0	0
SRR2183708	0.112613	0	0.0369004	0	0.273608	0
SRR2183711	0.112613	0	0	0	0.0403551	0
SRR2565554	0.112613	0	0.110701	0	0	0
SRR2565620	0.112613	0	0	0	0.121065	0
SRR2565844	0.112613	0	0	0	0.116223	0
SRR2565961	0.112613	0	0.951292	0	0.733656	0
SRR2565996	0.112613	0	0.875277	0	0.665052	0
SRR2566044	0.112613	0	0.442804	2	0.430186	0
SRR2195755	0.112613	0	0.149077	0	0	0
ERR1293091	0.113363	0	0	0	0.0411622	0
ERR719489	0.113363	0	0.138745	0	0.644068	2
SRR4074268	0.113363	0	0	0	0	0
SRR541372	0.113363	0	0	0	0.079096	0
ERR209638	0.113363	0	0.20369	0	0	0
ERR1121438	0.114114	0	0	0	0	0
ERR1293374	0.114114	0	0	0	0	0
SRR1765456	0.114114	0	0	0	0.376917	0
SRR4305511	0.114114	0	0	0	0.153349	0
SRR532208	0.114114	0	0	0	0	0
SRR533323	0.114114	0	0	0	0	0
SRR540394	0.114114	0	0	0	0	0
SRR532341	0.114114	0	0.161624	0	0	0
ERR210583	0.114114	0	0.0678967	0	0.0774818	0
SRR539711	0.114114	0	0	0	0	0
SRR1765390	0.114114	0	0	0	0.163035	0
ERR580907	0.114865	0	0.112915	0	0.205811	0
SRR1765557	0.114865	0	0.223616	0	0.0290557	0
ERR209825	0.115616	0	0.00664207	0	0.140436	0
ERR414672	0.115616	0	0.0664207	0	0.142857	0
ERR480720	0.115616	0	0.371218	0	0.250202	0
ERR480543	0.116366	0	0.109225	0	0.0500404	0
SRR541113	0.116366	0	0	0	0	0
ERR527092	0.117117	0	0.135793	0	0	0
SRR1916450	0.117117	0	0	0	0	0
ERR1110355	0.117868	0	0.219926	0	0.205004	0
ERR1137330	0.117868	0	0.235424	0	0	0
SRR533299	0.117868	0	0.112177	0	0.117837	0
ERR480846	0.118619	0	0.217712	0	0.407587	0
SRR4305268	0.118619	0	0	0	0	0
ERR1137607	0.119369	0	0	0	0.0734463	0
ERR1137639	0.119369	0	0.177122	0	0	0
ERR209779	0.119369	0	0.103321	0	0	0
ERR480795	0.119369	0	0.0420664	0	0.184019	0
ERR1137588	0.12012	0	0.230996	0	0.265537	0
ERR1137925	0.12012	0	0.24797	0	0.309927	0
ERR1198919	0.12012	0	0	0	0.0807103	0
SRR4305457	0.12012	0	0.105535	0	0.0807103	0
SRR341652	0.12012	0	0	0	0.119451	0
SRR539888	0.12012	0	0	0	0	0
ERR1297495	0.120871	0	0.164576	0	0.246166	0
ERR1297560	0.120871	0	0.0442804	0	0.171106	0
ERR210543	0.120871	0	0	0	0.0879742	0
SRR533936	0.120871	0	0	0	0	0
SRR549549	0.120871	0	0	0	0	0
ERR1297811	0.122372	0	0	0	0	0
ERR1305933	0.122372	0	0.0435424	0	0.319613	0
ERR164445	0.122372	0	0	0	0	0
SRR537804	0.122372	0	0	0	0	0
SRR1765428	0.123123	0	0	0	0.326069	0
ERR480664	0.123874	0	0.0509225	0	0.154157	0
SRR532656	0.123874	0	0	0	0	0
SRR532757	0.123874	0	0	0	0	0
SRR538241	0.123874	0	0	0	0	0
SRR540988	0.123874	0	0.121771	0	0	0
SRR537665	0.123874	0	0	0	0	0
SRR533948	0.123874	0	0	0	0	0
SRR541006	0.123874	0	0	0	0	0
SRR537827	0.123874	0	0	0	0.0460048	0
SRR532117	0.123874	0	0	0	0	0
SRR549625	0.123874	0	0	0	0	0
ERR479064	0.124625	0	0	0	0	0
ERR480666	0.124625	0	0	0	0	0
SRR1765203	0.124625	0	0.294465	0	0.163035	0
ERR1297499	0.124625	0	0.0346863	0	0.0581114	0
ERR1297432	0.125375	0	0.249446	0	0.138015	0
ERR528728	0.125375	0	0.277491	0	0.361582	0
ERR1293198	0.125375	0	0.108487	0	0.248588	0
ERR748013	0.125375	0	0.520295	0	0	0
ERR414664	0.126877	0	0.0627306	0	0	0
ERR414296	0.127628	0	0.0553506	0	0.130751	0
ERR414745	0.127628	0	0.501845	0	0.929782	0
ERR480710	0.127628	0	0.121771	0	0	0
ERR527146	0.127628	0	0.0649446	0	0.127522	0
SRR1804268	0.127628	0	0.405904	0	0.490718	0
ERR414653	0.127628	0	0.0619926	0	0.375303	0
ERR480688	0.128378	0	0.140221	0	0.174334	0
ERR414759	0.129129	0	0	0	0.138822	0
ERR414777	0.129129	0	0.0634686	0	0.0347054	0
ERR527056	0.129129	0	0.0730627	0	0.071025	0
ERR688492	0.129129	0	0.0708487	0	0.201776	0
SRR1491441	0.129129	0	0	0	0	0
SRR1804421	0.129129	0	0.369004	0	0.442292	0
ERR414650	0.129129	0	0.0634686	0	0	0
SRR1215518	0.129129	2	0	0	0.157385	0
ERR1190579	0.130631	0	0.2369	0	0.19209	0
SRR533101	0.130631	0	0	0	0	0
SRR532801	0.130631	0	0	0	0	0
ERR1297704	0.131381	0	0	0	0.0742534	0
ERR209930	0.131381	0	0.179336	0	0	0
ERR414616	0.131381	0	0.0664207	0	0.19774	0
SRR528231	0.131381	0	0.298155	0	0.163035	0
ERR876366	0.131381	0	0	0	0	0
ERR479402	0.132132	0	0.135793	0	0.37611	0
SRR528070	0.132132	0	0.0745387	0	0	0
SRR1219609	0.132132	0	0	0	0.163035	0
ERR479401	0.132883	0	0.41476	0	0.294592	0
ERR1293068	0.133634	0	0.0479705	0	0	0
ERR1293400	0.133634	0	0	0	0.143664	0
ERR480620	0.133634	0	0.118819	0	0.0920097	0
SRR1196449	0.133634	0	0.343173	0	0	0
ERR1293397	0.133634	0	0.0339483	0	0.0411622	0
SRR1031253	0.133634	0	0	0	0	0
ERR1293387	0.135135	0	0	0	0	0
ERR480542	0.135135	0	0.112177	0	0.166263	0
ERR480628	0.135135	0	0.22952	0	0.20904	0
ERR527079	0.135135	0	0.395572	0	0.0807103	0
SRR413568	0.135135	0	0	0	0.435835	0
SRR413608	0.135135	0	0	0	0	0
SRR4305487	0.135886	0	0.293727	0	0.548023	0
ERR210650	0.135886	0	0.345387	0	0.0540759	0
ERR1293083	0.136637	0	0	0	0.0573043	0
ERR1293829	0.136637	0	0	0	0.221146	0
ERR480686	0.136637	0	0	0	0.0782889	0
SRR1765601	0.136637	0	0	0	0.023406	0
ERR1297763	0.137387	0	0.132841	0	0.35109	0
SRR1804261	0.137387	0	0	0	0	0
SRR532699	0.137387	0	0	0	0.126715	0
ERR478968	0.138138	0	0.451661	0	0.167877	0
ERR479460	0.138138	0	0.157934	0	1.40678	0
ERR479461	0.138138	0	0	0	0.824052	0
ERR480704	0.138138	0	0.0509225	0	0.204197	0
SRR2241208	0.138138	0	0	0	0.0427764	0
ERR479463	0.138138	0	0	0	0.900726	0
ERR479310	0.138138	0	0.620664	0	0	0
SRR532815	0.138138	0	0	0	0	0
ERR478969	0.138889	0	0.273063	0	0	0
ERR479234	0.138889	0	0.137269	0	0	0
ERR479486	0.138889	0	0	0	0.0750605	0
ERR719657	0.138889	0	0.149077	0	0.407587	0
SRR2155175	0.138889	0	0	0	0.163035	0
SRR341625	0.138889	0	1.00221	0	0.17837	0
ERR1137200	0.138889	0	0.145387	0	0.403551	0
ERR688532	0.138889	0	0	0	0.550444	0
SRR2298538	0.138889	2	0	0	0	0
ERR480685	0.13964	0	0	0	0.10573	0
ERR688444	0.13964	0	0	0	0	0
ERR748287	0.13964	0	0	0	0.0750605	0
ERR878282	0.13964	0	0.292251	0	0.28975	0
SRR1804868	0.13964	0	0.295203	0	0.161421	0
SRR4032478	0.13964	0	0.0745387	0	0.0815174	0
SRR4408219	0.14039	0	0.0376384	0	0.162228	0
ERR1190637	0.141141	0	0.154244	0	0.161421	0
ERR209405	0.141141	0	0.0509225	0	0	0
ERR210124	0.141141	0	0.153506	0	0.227603	0
ERR480916	0.141141	0	0.24797	0	0.138822	0
SRR2193625	0.141141	0	0	0	0.163035	0
ERR1305919	0.141892	0	0	0	0.156578	0
SRR1765345	0.141892	0	0.0546125	0	0.163035	0
SRR1804568	0.141892	0	0.219926	0	0.238902	0
SRR1804672	0.141892	0	0.281919	0	0	0
SRR540774	0.141892	0	0.342435	0	0.163035	0
ERR1018295	0.142643	0	0.514391	0	0.160613	0
ERR688413	0.142643	0	0.202214	0	0.383374	0
SRR446604	0.142643	0	0.147601	0	0	0
SRR540380	0.142643	0	0	0	0.163035	0
SRR1214569	0.142643	0	0	0	0	0
SRR549470	0.142643	0	0	0	0	0
ERR688542	0.143393	0	0.124723	0	0.0750605	0
ERR748352	0.143393	0	0.251661	0	0.128329	0
SRR533478	0.143393	0	0.149077	0	0.326069	2
SRR1212181	0.143393	0	0.220664	0	0	0
ERR1121405	0.144144	0	0.309963	0	0.497175	0
ERR260271	0.144144	0	0	0	0.221146	2
ERR480915	0.144144	0	0.254613	0	0.149314	0
ERR688502	0.144144	0	0.0708487	0	0	0
ERR688503	0.144144	0	0.141697	0	0.0774818	0
ERR688529	0.144144	0	0	0	0	0
SRR1166588	0.144144	0	0	0	0.163035	0
ERR748417	0.144144	0	0.00664207	0	0.24778	0
ERR209977	0.144895	0	0.098155	0	0.0976594	0
ERR688609	0.144895	0	0	0	0	0
SRR2222587	0.144895	0	0.151292	0	0	0
SRR1212244	0.144895	0	0	0	0	0
SRR4305447	0.144895	0	0	0	0	0
ERR479043	0.145646	0	0.665683	0	1.03713	0
SRR537793	0.145646	0	0	0	0	0
SRR1196629	0.145646	0	0	0	0	0
SRR540681	0.145646	0	0	0	0	0
ERR527060	0.145646	0	0.0738007	0	0.200161	0
SRR1449506	0.145646	0	0.447232	0	0	0
SRR537817	0.145646	0	0	0	0	0
DRR042646	0.146396	0	0.115129	0	0.250202	0
ERR210691	0.147147	0	0.18893	0	0.0573043	0
SRR1197619	0.147147	0	0	0	0.0815174	0
SRR1211496	0.147147	0	0.149077	0	0.151735	0
SRR1564370	0.147147	0	0	0	0.159806	0
SRR1804151	0.147147	0	0.0922509	0	0.11138	0
SRR541063	0.147147	0	0.149077	0	0.00726392	0
SRR569374	0.147147	0	0	0	0	0
SRR1491506	0.147147	0	0	0	0	0
ERR1293458	0.147898	0	0.198524	0	0.145278	0
ERR321415	0.147898	0	0.0531365	0	0	0
ERR527174	0.147898	0	0	0	0	0
ERR1414213	0.148649	0	0.0870849	0	0.163035	0
SRR2938416	0.148649	0	0	0	0.114609	0
ERR748416	0.148649	0	0.0708487	0	0.127522	0
SRR1162601	0.148649	0	0	0	0	0
SRR1624826	0.148649	0	0	0	0	0
SRR528449	0.148649	0	0	0	0.0815174	0
SRR1031528	0.148649	0	0	0	0.0815174	0
SRR528158	0.148649	0	0.0745387	0	0.163035	0
SRR1212148	0.148649	0	0.0745387	0	0.241324	2
SRR2195868	0.148649	0	0.096679	0	0.158999	0
ERR1018249	0.149399	0	0.430996	0	0.238095	0
ERR1137126	0.149399	0	0.0317343	0	0.415658	0
SRR1761754	0.149399	0	0.221402	0	0.25908	0
ERR1305915	0.149399	0	0.363838	0	0.213882	0
ERR1018185	0.15015	0	0.194834	0	0.252623	0
ERR1018224	0.15015	0	0.149815	0	0	0
ERR1018304	0.15015	0	0.0265683	0	0.40678	0
ERR1190649	0.15015	0	0.492251	0	0.292171	0
ERR1190654	0.15015	0	0.271587	0	0	0
ERR1190664	0.15015	0	0	0	0.161421	0
ERR1190863	0.15015	0	0	0	0	0
ERR1190966	0.15015	0	0	0	0.0807103	0
ERR1305916	0.15015	0	0.0738007	0	0	0
ERR1578620	0.15015	0	0.118819	0	0.161421	0
ERR210153	0.15015	0	0.096679	0	0.225182	0
ERR525770	0.15015	0	0	0	0	0
ERR525986	0.15015	0	0.147601	0	0	0
ERR527036	0.15015	0	0.154244	0	0.282486	0
ERR527132	0.15015	0	0.295203	0	0.161421	0
ERR589856	0.15015	0	0	0	0	0
SRR062542	0.15015	0	0.148339	0	0.0807103	0
SRR1106693	0.15015	0	0.0738007	0	0.112187	0
SRR1535342	0.15015	0	0	0	0.199354	0
SRR1803883	0.15015	0	0.147601	0	0.0807103	0
SRR1804059	0.15015	0	0	0	0.48184	3
SRR1804079	0.15015	0	0.288561	2	0	0
SRR1804122	0.15015	0	0	0	0.403551	0
SRR1804187	0.15015	0	0	0	0	0
SRR1804815	0.15015	0	0	0	0	0
SRR1804833	0.15015	0	0.0738007	0	0.0258273	0
SRR1804873	0.15015	0	0.349815	0	0.161421	0
SRR2005714	0.15015	0	0	0	0	0
SRR541049	0.15015	0	0	0	0.130751	0
SRR748269	0.15015	0	0.137269	0	0.0443906	0
SRR1804743	0.15015	0	0.735793	2	0.435835	0
SRR1803896	0.15015	0	0	0	0	0
SRR2183695	0.15015	0	0.109963	0	0.132365	0
SRR1804663	0.15015	0	0.369004	0	0.161421	0
SRR1804586	0.15015	0	0	0	0	0
SRR2175791	0.15015	0	0	0	0.0920097	0
SRR1804495	0.15015	0	0	0	0.161421	0
SRR1804185	0.15015	0	0.62214	0	0	0
SRR2043639	0.15015	0	0.17417	0	0.484262	0
SRR1805047	0.15015	0	0	0	0	0
SRR1535360	0.15015	0	0.221402	0	0.0589185	0
SRR1804316	0.15015	0	0.108487	0	0	0
ERR1414272	0.15015	0	0.149077	0	0	0
SRR1804842	0.15015	0	0.147601	0	0	0
SRR062435	0.15015	0	0.0361624	0	0.14205	0
SRR1804714	0.15015	0	0	0	0	0
SRR580898	0.15015	0	0.521771	0	0.485876	0
SRR1765612	0.15015	0	0.298155	0	0.0815174	0
SRR1803337	0.15015	0	0.529151	0	0.353511	0
SRR2250567	0.15015	0	0	0	0	0
SRR1804165	0.15015	0	0	0	0	0
SRR533155	0.15015	0	0.149077	0	0	0
SRR541067	0.15015	0	0	0	0.407587	0
ERR210646	0.150901	0	0.242804	0	0.343826	0
ERR636378	0.150901	0	0.0752768	2	0.331719	0
SRR1714192	0.150901	0	0.350554	2	0.803874	2
SRR4408196	0.150901	0	0	0	0.0193705	0
SRR1449780	0.150901	0	0	0	0	0
ERR1136846	0.151652	0	0.298155	0	0	0
ERR1136944	0.151652	0	0	0	0.163035	0
ERR260236	0.151652	0	0.343173	2	0.917676	0
ERR719625	0.151652	0	0.415498	0	0.0815174	0
ERR719632	0.151652	0	0.149077	0	0.189669	0
ERR719633	0.151652	0	0.372694	0	0.326069	0
ERR719664	0.151652	0	0	0	0	0
ERR720179	0.151652	0	0.0841328	0	0.499596	0
SRR062004	0.151652	0	0.745387	0	0.163035	0
SRR1031771	0.151652	0	0	0	0	0
SRR1031923	0.151652	0	0	0	0.0815174	0
SRR1196471	0.151652	0	0.298155	0	0	0
SRR1197710	0.151652	0	0.149077	0	0.163035	0
SRR1201498	0.151652	0	0	0	0	0
SRR1211521	0.151652	0	0	0	0	0
SRR1211533	0.151652	0	0.0745387	0	0.163035	0
SRR1214994	0.151652	0	0	0	0.163035	0
SRR1215582	0.151652	0	0	0	0	0
SRR1219605	0.151652	0	0	0	0	0
SRR1437934	0.151652	0	0	0	0.0807103	0
SRR1438017	0.151652	0	0	0	0.159806	0
SRR1449565	0.151652	0	0.0723247	0	0.0169492	0
SRR1449590	0.151652	0	0.515129	2	0.624697	0
SRR1449726	0.151652	0	0.0745387	0	0	0
SRR1461828	0.151652	0	0	0	0	0
SRR1462719	0.151652	0	0	0	0	0
SRR1462734	0.151652	0	0.43321	0	0	0
SRR1490862	0.151652	0	0	0	0	0
SRR1490878	0.151652	0	0	0	0	0
SRR1490954	0.151652	0	0.299631	0	0.244552	0
SRR1491209	0.151652	0	0	0	0.159806	0
SRR1491215	0.151652	0	0.0745387	0	0.201776	0
SRR1491219	0.151652	0	0	0	0	0
SRR1491573	0.151652	0	0	0	0	0
SRR1568836	0.151652	0	0	0	0	0
SRR1624853	0.151652	0	0	0	0	0
SRR1624864	0.151652	0	0	0	0	0
SRR1631524	0.151652	0	0.149077	0	0.148507	0
SRR1765192	0.151652	0	0	0	0	0
SRR1765297	0.151652	0	0	0	0	0
SRR1765391	0.151652	0	0	0	0.37046	0
SRR1765414	0.151652	0	0.0745387	0	0.0815174	0
SRR1765424	0.151652	0	0	0	0	0
SRR1765633	0.151652	0	0.213284	0	0.0686037	0
SRR1951504	0.151652	0	0.0745387	0	0	0
SRR2043628	0.151652	0	0	0	0.244552	0
SRR2077401	0.151652	0	0	0	0.0815174	0
SRR2175748	0.151652	0	0.397048	0	0.492333	0
SRR2195861	0.151652	0	0.265683	0	0.163035	0
SRR2228242	0.151652	0	0	0	0	0
SRR2241600	0.151652	0	0.149077	0	0.323648	0
SRR2247150	0.151652	0	0	0	0	0
SRR2249316	0.151652	0	0	0	0.213882	0
SRR3208484	0.151652	0	0.417712	0	0.163035	0
SRR4032513	0.151652	0	0.222878	2	0.163035	0
SRR4032514	0.151652	0	0.217712	0	0.232446	0
SRR4305340	0.151652	0	0	0	0	0
SRR4305418	0.151652	0	0	0	0.113801	0
SRR528109	0.151652	0	0	0	0.238095	0
SRR532734	0.151652	0	0	0	0	0
SRR533160	0.151652	0	0.268635	0	0.794996	0
SRR533185	0.151652	0	0.296679	0	0.407587	0
SRR533745	0.151652	0	0.183026	0	0.163035	0
SRR537912	0.151652	0	0.149077	0	0.488297	0
SRR539918	0.151652	0	0	0	0.43745	0
SRR541054	0.151652	0	0	0	0.163035	0
SRR640316	0.151652	0	0	0	0	0
SRR646433	0.151652	0	0.149077	0	0.163035	0
SRR648664	0.151652	0	0.143173	0	0.163035	0
SRR1219573	0.151652	0	0	0	0.0815174	0
SRR1212158	0.151652	0	0	0	0.190476	0
