sampleid	Brouns_A.20151106	CazaresVinuesa_20160516	Cho_A.20160208	Cinek_bin08_primerA.20151120	Cinek_bin11_primerA.20151120	Cinek_bin12_primerA.20151120	Cinek_bin13_primerA.20151120	Cinek_bin14_primerA.20151120	Cinek_bin15_primerA.20151120	Cinek_bin16_primerA.20151120	Cinek_bin55_primerA.20151120	Cinek_bin56_primerA.20151120	Cinek_bin71_primerA.20151120	Cinek_bin79_primerA.20151120	Decewicz_Dziewit_Lodz_Aseq1.20160126	Decewicz_Dziewit_Lodz_Aseq1.20160303	Decewicz_Dziewit_Lodz_Aseq2.20160126	Decewicz_Dziewit_Lodz_Aseq2.20160303	Decewicz_Dziewit_Lodz_Aseq3.20160303	Decewicz_Dziewit_Lodz_Aseq4.20160303	Decewicz_Dziewit_Lodz_Aseq5.20160303	Decewicz_Dziewit_Oswiecim_Aseq1.20160126	Decewicz_Dziewit_Oswiecim_Aseq1.20160303	Decewicz_Dziewit_Oswiecim_Aseq2.20160126	Decewicz_Dziewit_Oswiecim_Aseq2.20160303	Decewicz_Dziewit_Oswiecim_Aseq3.20160303	Decewicz_Dziewit_Oswiecim_Aseq4.20160303	Decewicz_Dziewit_Oswiecim_Aseq5.20160303	Decewicz_Dziewit_Warsaw_Aseq1.20160126	Decewicz_Dziewit_Warsaw_Aseq1.20160303	Decewicz_Dziewit_Warsaw_Aseq2.20160126	Decewicz_Dziewit_Warsaw_Aseq2.20160303	Decewicz_Dziewit_Warsaw_Aseq3.20160126	Decewicz_Dziewit_Warsaw_Aseq3.20160303	Decewicz_Dziewit_Warsaw_Aseq4.20160126	Decewicz_Dziewit_Warsaw_Aseq4.20160303	Decewicz_Dziewit_Warsaw_Aseq5.20160303	Decewicz_Dziewit_Wyszkow_Aseq1.20160126	Decewicz_Dziewit_Wyszkow_Aseq1.20160303	Decewicz_Dziewit_Wyszkow_Aseq2.20160126	Decewicz_Dziewit_Wyszkow_Aseq2.20160303	Decewicz_Dziewit_Wyszkow_Aseq3.20160126	Decewicz_Dziewit_Wyszkow_Aseq3.20160303	Decewicz_Dziewit_Wyszkow_Aseq4.20160303	Decewicz_Dziewit_Wyszkow_Aseq5.20160303	DiazMunoz_Davis1_A	DiazMunoz_Davis3_A	DiazMunoz_NYC_A	Edwards_A.20151002.S1	Edwards_A.20151002.S2	Edwards_A.20151002.S3	Edwards_A.20151002.S4	Edwards_A.20151209.S1	Edwards_A.20151209.S2	Edwards_A.20151209.S3	Edwards_A.20151209.S4	Fineran_Dunedin_	Fineran_Greymouth_A	Lavigne.PrimerA.20160126	Mazankova_primerA_10.20151201	Mazankova_primerA_11.20151201	Mazankova_primerA_12.20151201	Mazankova_primerA_13.20151201	Mazankova_primerA_14.20151201	Mazankova_primerA_16.20151201	Mazankova_primerA_18.20151201	Mazankova_primerA_19.20151201	Mazankova_primerA_2.20151201	Mazankova_primerA_20.20151201	Mazankova_primerA_22.20151201	Mazankova_primerA_23.20151201	Mazankova_primerA_3.20151201	Mazankova_primerA_4.20151201	Mazankova_primerA_5.20151201	Mazankova_primerA_6.20151201	Mazankova_primerA_7.20151201	Mazankova_primerA_9.20151201	Muniesa_1.1_Gav_primerA.201510	Muniesa_E13_Gav_primerA.201405	Muniesa_E14_ElPratdeLlobregat_primerA.201401	Muniesa_E1_Gav_primerA.201510	Muniesa_E23_Gav_primerA.201406	Muniesa_E2_Gav_primerA.201510	Muniesa_E32_Girona_primerA.201505	Muniesa_E4_Gav_primerA.201311	Muniesa_E7_Gav_primerA.201401	Muniesa_E8_ElPratdeLlobregat_primerA.201401	Nigro_A.20161212.SandIsland	Nigro_A.20161212.Waianae	Qimron_Jericho_A_20151202	Qimron_Qalqilyah_A_20151202	Qimron_Ramallah_A_20151202	Qimron_Salfit_A_20151202	Santos_A1.20160225	Santos_A10.20160225	Santos_A2.20160225	Santos_A9.20160225	Strain_primerA.20151215	Tyakht_Nov_282_A	Tyakht_Nov_287_A	Tyakht_OM_178_A	Tyakht_Spb_105_45P_A	Tyakht_Spb_73_13P_A	Tyakht_Spb_74_14P_A	Wagemans_A.20160412	Zambrano_A.20160412.1	Zambrano_A.20160412.s2	crAssphage_A
Nigro_A.20161212.Waianae	11687.9705685	6129.01956576	12071.7561375	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	10792.9061833	11878.622064	11878.622064	11878.622064	11878.622064	11878.622064	11878.622064	11878.622064	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	12066.3438138	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11812.4026836	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	11787.5297854	7713.90328927	7713.90328927	11254.4612004	8256.3152589	8244.65572587	8237.37904876	8249.34359879	8256.3152589	8244.65572587	8237.37904876	8249.34359879	3929.36980118	3688.78832801	11793.6018613	12107.9261871	12085.107113	12154.4770021	12058.7277244	12154.6603049	11982.8675966	12085.107113	12146.1765287	12146.148995	12041.6307988	12154.4770021	12031.9941701	11964.6786886	12154.6603049	12085.107113	12058.7277244	12041.6307988	12031.9121598	12748.0689347	12748.0689347	12748.9216692	12748.0689347	12748.0689347	12748.0689347	12743.9322936	12748.0689347	12748.0689347	12748.9216692	35.6797698608	0	13917.6369833	13894.1542096	13918.8064995	13899.738437	13199.2466935	13199.2466935	13199.2466935	13199.2466935	11761.4447052	9761.65312209	9761.65312209	10307.4794072	10977.4797901	10977.4797901	10977.4797901	11801.6830993	13633.1046454	13633.1046454	16660.6772728
Qimron_Jericho_A_20151202	3283.70322782	12597.7999752	2953.50624629	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	3404.24142186	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2570.12257422	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2423.45277643	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2563.93116138	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	2568.24963482	7574.93257712	7574.93257712	3563.55245466	7447.92123573	7465.56012953	7465.10254798	7451.67757029	7447.92123573	7465.56012953	7465.10254798	7451.67757029	10260.65981	10594.5661606	3294.13227821	2429.94309552	2454.80471072	2482.1104297	2703.2046981	2587.25812714	2684.82912656	2454.80471072	2500.15632608	2499.96245968	2580.02364524	2482.1104297	2674.10653044	2733.22070218	2587.25812714	2454.80471072	2703.2046981	2580.02364524	2669.71775839	3145.62373733	3145.62373733	3137.92784801	3145.62373733	3145.62373733	3145.62373733	3131.9588686	3145.62373733	3145.62373733	3137.92784801	13940.4397992	13917.6369833	0	58.2811283127	25.180559312	36.1057695286	2494.206122	2494.206122	2494.206122	2494.206122	3120.57474016	4472.31614631	4472.31614631	3837.36955758	3108.11543236	3108.11543236	3108.11543236	3290.12557922	5030.04008037	5030.04008037	5140.37911936
Qimron_Qalqilyah_A_20151202	3226.95050389	12539.6418319	2895.95375232	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	3359.74690402	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2517.3618233	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2369.55288782	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2512.54524468	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	2517.31907574	7593.07486338	7593.07486338	3587.41135226	7472.72006629	7490.38517574	7489.82033105	7476.41879219	7472.72006629	7490.38517574	7489.82033105	7476.41879219	10250.8459836	10586.4367367	3236.76448039	2375.35039262	2400.25788418	2426.44175511	2646.86566489	2530.82786153	2629.34857804	2400.25788418	2444.42989356	2444.23789383	2524.78657422	2426.44175511	2618.20767029	2677.54520763	2530.82786153	2400.25788418	2646.86566489	2524.78657422	2613.85195632	3088.26597659	3088.26597659	3080.55880847	3088.26597659	3088.26597659	3088.26597659	3074.5590794	3088.26597659	3088.26597659	3080.55880847	13916.6753532	13894.1542096	58.2811283127	0	37.419878103	22.6936185638	2437.68752402	2437.68752402	2437.68752402	2437.68752402	3064.14110446	4474.07809348	4474.07809348	3836.76791659	3067.26089684	3067.26089684	3067.26089684	3232.73356517	5087.38178715	5087.38178715	5126.23177422
Qimron_Ramallah_A_20151202	3264.27511526	12576.0018047	2932.99420619	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	3394.18202738	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2554.41933505	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2406.81849348	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2549.27721454	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	2553.92938788	7592.55171614	7592.55171614	3582.90793186	7467.613055	7485.25989792	7484.77037727	7471.352269	7467.613055	7485.25989792	7484.77037727	7471.352269	10267.8729589	10602.4851955	3273.8980774	2412.70697171	2437.60956792	2463.86162226	2684.25356866	2568.20570557	2666.76609485	2437.60956792	2481.84964133	2481.65765224	2562.19495988	2463.86162226	2655.62429314	2714.96508572	2568.20570557	2437.60956792	2684.25356866	2562.19495988	2651.26949559	3121.45132049	3121.45132049	3113.76318277	3121.45132049	3121.45132049	3121.45132049	3107.81562667	3121.45132049	3121.45132049	3113.76318277	13941.4764326	13918.8064995	25.180559312	37.419878103	0	20.0435832689	2469.61511694	2469.61511694	2469.61511694	2469.61511694	3101.51747738	4484.08927512	4484.08927512	3848.21409667	3100.19925639	3100.19925639	3100.19925639	3269.85608265	5054.25050204	5054.25050204	5124.01088741
Qimron_Salfit_A_20151202	3247.87076448	12561.7231159	2917.44921514	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	3374.33377799	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2535.9787318	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2388.77971988	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2530.44933677	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	2534.9919756	7582.48559114	7582.48559114	3574.71277889	7459.74836228	7477.40438278	7476.87739313	7463.46745613	7459.74836228	7477.40438278	7476.87739313	7463.46745613	10250.8798489	10585.8101777	3258.11754198	2394.96192621	2419.84382559	2446.67770752	2667.51551853	2551.53547472	2649.47376806	2419.84382559	2464.70064861	2464.50752424	2544.76824313	2446.67770752	2638.58380484	2697.78667331	2551.53547472	2419.84382559	2667.51551853	2544.76824313	2634.20794396	3110.95798092	3110.95798092	3103.25109585	3110.95798092	3110.95798092	3110.95798092	3097.25200766	3110.95798092	3110.95798092	3103.25109585	13922.3759605	13899.738437	36.1057695286	22.6936185638	20.0435832689	0	2460.30646189	2460.30646189	2460.30646189	2460.30646189	3084.85263403	4469.53878027	4469.53878027	3833.11703935	3080.17862339	3080.17862339	3080.17862339	3254.10488032	5064.68959244	5064.68959244	5135.28400439
Santos_A1.20160225	1516.36777893	10209.3611721	1145.1945184	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	10423.5595683	10803.7598006	1405.65226978	1417.75815208	1428.98413759	1298.65644928	1269.16665869	1214.59348716	1387.64938916	1428.98413759	1295.30879695	1295.51463461	1382.67732136	1298.65644928	1325.3877294	1380.12246658	1214.59348716	1428.98413759	1269.16665869	1382.67732136	1328.54929204	676.350308104	676.350308104	669.692553255	676.350308104	676.350308104	676.350308104	666.210226453	676.350308104	676.350308104	669.692553255	13208.0872696	13199.2466935	2494.206122	2437.68752402	2469.61511694	2460.30646189	0	0.0	0.0	0.0	1464.50115843	5579.71941264	5579.71941264	4949.9913646	2749.30198437	2749.30198437	2749.30198437	1397.56545541	7520.51611079	7520.51611079	4409.37625355
Santos_A10.20160225	1516.36777893	10209.3611721	1145.1945184	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	10423.5595683	10803.7598006	1405.65226978	1417.75815208	1428.98413759	1298.65644928	1269.16665869	1214.59348716	1387.64938916	1428.98413759	1295.30879695	1295.51463461	1382.67732136	1298.65644928	1325.3877294	1380.12246658	1214.59348716	1428.98413759	1269.16665869	1382.67732136	1328.54929204	676.350308104	676.350308104	669.692553255	676.350308104	676.350308104	676.350308104	666.210226453	676.350308104	676.350308104	669.692553255	13208.0872696	13199.2466935	2494.206122	2437.68752402	2469.61511694	2460.30646189	0.0	0	0.0	0.0	1464.50115843	5579.71941264	5579.71941264	4949.9913646	2749.30198437	2749.30198437	2749.30198437	1397.56545541	7520.51611079	7520.51611079	4409.37625355
Santos_A2.20160225	1516.36777893	10209.3611721	1145.1945184	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	10423.5595683	10803.7598006	1405.65226978	1417.75815208	1428.98413759	1298.65644928	1269.16665869	1214.59348716	1387.64938916	1428.98413759	1295.30879695	1295.51463461	1382.67732136	1298.65644928	1325.3877294	1380.12246658	1214.59348716	1428.98413759	1269.16665869	1382.67732136	1328.54929204	676.350308104	676.350308104	669.692553255	676.350308104	676.350308104	676.350308104	666.210226453	676.350308104	676.350308104	669.692553255	13208.0872696	13199.2466935	2494.206122	2437.68752402	2469.61511694	2460.30646189	0.0	0.0	0	0.0	1464.50115843	5579.71941264	5579.71941264	4949.9913646	2749.30198437	2749.30198437	2749.30198437	1397.56545541	7520.51611079	7520.51611079	4409.37625355
Santos_A9.20160225	1516.36777893	10209.3611721	1145.1945184	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	2724.52200144	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1646.31626705	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1490.22866892	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1765.55499946	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	1804.64628737	9004.91170693	9004.91170693	5419.43082701	9111.50484366	9129.23323565	9125.22097646	9113.17524236	9111.50484366	9129.23323565	9125.22097646	9113.17524236	10423.5595683	10803.7598006	1405.65226978	1417.75815208	1428.98413759	1298.65644928	1269.16665869	1214.59348716	1387.64938916	1428.98413759	1295.30879695	1295.51463461	1382.67732136	1298.65644928	1325.3877294	1380.12246658	1214.59348716	1428.98413759	1269.16665869	1382.67732136	1328.54929204	676.350308104	676.350308104	669.692553255	676.350308104	676.350308104	676.350308104	666.210226453	676.350308104	676.350308104	669.692553255	13208.0872696	13199.2466935	2494.206122	2437.68752402	2469.61511694	2460.30646189	0.0	0.0	0.0	0	1464.50115843	5579.71941264	5579.71941264	4949.9913646	2749.30198437	2749.30198437	2749.30198437	1397.56545541	7520.51611079	7520.51611079	4409.37625355
Strain_primerA.20151215	177.292713006	9524.46932225	320.116604072	1413.64364189	1413.64364189	1413.64364189	1413.64364189	1413.64364189	1413.64364189	1413.64364189	1413.64364189	1413.64364189	1413.64364189	1413.64364189	745.770306838	745.770306838	745.770306838	745.770306838	745.770306838	745.770306838	745.770306838	785.056944751	785.056944751	785.056944751	785.056944751	785.056944751	785.056944751	785.056944751	851.600153345	851.600153345	851.600153345	851.600153345	851.600153345	851.600153345	851.600153345	851.600153345	851.600153345	883.059416622	883.059416622	883.059416622	883.059416622	883.059416622	883.059416622	883.059416622	883.059416622	8062.1374522	8062.1374522	5004.89848994	8303.20145268	8320.12165169	8313.99664952	8303.4344673	8303.20145268	8320.12165169	8313.99664952	8303.4344673	9007.67247603	9389.92714857	287.146341975	743.632087775	723.457033175	650.867398746	417.705318401	533.317207971	464.755393479	723.457033175	631.531813028	631.776017081	574.494879329	650.867398746	456.25353602	409.268991419	533.317207971	723.457033175	417.705318401	574.494879329	461.687355408	1277.32665176	1277.32665176	1272.54184468	1277.32665176	1277.32665176	1277.32665176	1262.51832541	1277.32665176	1277.32665176	1272.54184468	11771.9356633	11761.4447052	3120.57474016	3064.14110446	3101.51747738	3084.85263403	1464.50115843	1464.50115843	1464.50115843	1464.50115843	0	4683.98380996	4683.98380996	4125.94356724	1593.11530175	1593.11530175	1593.11530175	290.478338107	7946.51748792	7946.51748792	5826.6677453
Tyakht_Nov_282_A	4808.20858585	11804.0568459	4877.60296804	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3427.75077126	3427.75077126	1712.88936517	3619.23724866	3636.14445546	3630.01331891	3619.4549313	3619.23724866	3636.14445546	3630.01331891	3619.4549313	5885.43167409	6189.37193591	4961.71624428	4242.98093214	4241.33445656	4385.20257046	4538.38957324	4522.91695488	4402.61101288	4241.33445656	4396.77902146	4396.4813123	4347.19413067	4385.20257046	4460.97933808	4442.15699581	4522.91695488	4241.33445656	4538.38957324	4347.19413067	4454.93580456	5818.99644143	5818.99644143	5811.74658245	5818.99644143	5818.99644143	5818.99644143	5800.94666298	5818.99644143	5818.99644143	5811.74658245	9791.11730088	9761.65312209	4472.31614631	4474.07809348	4484.08927512	4469.53878027	5579.71941264	5579.71941264	5579.71941264	5579.71941264	4683.98380996	0	0.0	655.098655661	3103.7812712	3103.7812712	3103.7812712	4966.77855997	5655.63419924	5655.63419924	9537.90728354
Tyakht_Nov_287_A	4808.20858585	11804.0568459	4877.60296804	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	3387.66319008	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4066.12407984	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	4166.56998026	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3935.9526547	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3895.86481349	3427.75077126	3427.75077126	1712.88936517	3619.23724866	3636.14445546	3630.01331891	3619.4549313	3619.23724866	3636.14445546	3630.01331891	3619.4549313	5885.43167409	6189.37193591	4961.71624428	4242.98093214	4241.33445656	4385.20257046	4538.38957324	4522.91695488	4402.61101288	4241.33445656	4396.77902146	4396.4813123	4347.19413067	4385.20257046	4460.97933808	4442.15699581	4522.91695488	4241.33445656	4538.38957324	4347.19413067	4454.93580456	5818.99644143	5818.99644143	5811.74658245	5818.99644143	5818.99644143	5818.99644143	5800.94666298	5818.99644143	5818.99644143	5811.74658245	9791.11730088	9761.65312209	4472.31614631	4474.07809348	4484.08927512	4469.53878027	5579.71941264	5579.71941264	5579.71941264	5579.71941264	4683.98380996	0.0	0	655.098655661	3103.7812712	3103.7812712	3103.7812712	4966.77855997	5655.63419924	5655.63419924	9537.90728354
Tyakht_OM_178_A	4260.52810229	11837.7604398	4298.88115538	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	2900.70842222	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3475.69051042	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3563.87487731	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3346.32982664	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	3306.92171739	4055.78907183	4055.78907183	1526.1966999	4197.82939403	4215.16683981	4209.91083523	4198.66679873	4197.82939403	4215.16683981	4209.91083523	4198.66679873	6472.37265765	6788.05398911	4408.7883872	3639.84163413	3639.97374813	3783.62722154	3949.86464252	3926.1802957	3815.69868675	3639.97374813	3796.2711437	3795.96490526	3753.33976889	3783.62722154	3871.98910704	3858.19455415	3926.1802957	3639.97374813	3949.86464252	3753.33976889	3865.74088483	5218.41130354	5218.41130354	5210.9466271	5218.41130354	5218.41130354	5218.41130354	5200.19599366	5218.41130354	5218.41130354	5210.9466271	10335.7493571	10307.4794072	3837.36955758	3836.76791659	3848.21409667	3833.11703935	4949.9913646	4949.9913646	4949.9913646	4949.9913646	4125.94356724	655.098655661	655.098655661	0	2577.36504422	2577.36504422	2577.36504422	4413.2805998	5534.90773048	5534.90773048	8884.4705119
Tyakht_Spb_105_45P_A	1707.26880108	10176.196698	1822.92232516	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	6469.03997487	6469.03997487	3662.18274159	6720.49095816	6737.22382541	6730.78899143	6720.49549977	6720.49095816	6737.22382541	6730.78899143	6720.49549977	7744.89980759	8118.91743169	1863.68052139	1334.2446762	1321.40702003	1451.01520948	1528.62982916	1550.83546588	1394.20344659	1321.40702003	1455.26412124	1455.04338254	1374.36912866	1451.01520948	1457.60618086	1419.96617154	1550.83546588	1321.40702003	1528.62982916	1374.36912866	1452.79962842	2808.38508211	2808.38508211	2802.11543782	2808.38508211	2808.38508211	2808.38508211	2791.41012655	2808.38508211	2808.38508211	2802.11543782	10995.2598484	10977.4797901	3108.11543236	3067.26089684	3100.19925639	3080.17862339	2749.30198437	2749.30198437	2749.30198437	2749.30198437	1593.11530175	3103.7812712	3103.7812712	2577.36504422	0	0.0	0.0	1869.17401993	7151.24144513	7151.24144513	7122.53595137
Tyakht_Spb_73_13P_A	1707.26880108	10176.196698	1822.92232516	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	409.106077587	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1103.07932798	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	1264.84972224	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	985.138396923	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	946.992811323	6469.03997487	6469.03997487	3662.18274159	6720.49095816	6737.22382541	6730.78899143	6720.49549977	6720.49095816	6737.22382541	6730.78899143	6720.49549977	7744.89980759	8118.91743169	1863.68052139	1334.2446762	1321.40702003	1451.01520948	1528.62982916	1550.83546588	1394.20344659	1321.40702003	1455.26412124	1455.04338254	1374.36912866	1451.01520948	1457.60618086	1419.96617154	1550.83546588	1321.40702003	1528.62982916	1374.36912866	1452.79962842	2808.38508211	2808.38508211	2802.11543782	2808.38508211	2808.38508211	2808.38508211	2791.41012655	2808.38508211	2808.38508211	2802.11543782	10995.2598484	10977.4797901	3108.11543236	3067.26089684	3100.19925639	3080.17862339	2749.30198437	2749.30198437	2749.30198437	2749.30198437	1593.11530175	3103.7812712	3103.7812712	2577.36504422	0.0	0	0.0	1869.17401993	7151.24144513	7151.24144513	7122.53595137
